generating_model,replicate,sample_kind,stage,run,fitted_model,seed
M3,39,nominal,simulate,B,,2788941713
M3,39,nominal,fit,A,choice_only,2965999921
M3,39,nominal,fit,A,M1,1262444964
M3,39,nominal,fit,A,M2,2067820455
M3,39,nominal,fit,A,M3,3313383287
M3,40,nominal,simulate,A,,1257817314
M3,40,nominal,simulate,B,,676473729
M3,40,nominal,fit,A,choice_only,3704135272
M3,40,nominal,fit,A,M1,2704774024
M3,40,nominal,fit,A,M2,2095222140
M3,40,nominal,fit,A,M3,485696625
M3,41,nominal,simulate,A,,350112300
M3,41,nominal,simulate,B,,3248813837
M3,41,nominal,fit,A,choice_only,2033081041
M3,41,nominal,fit,A,M1,3375867281
M3,41,nominal,fit,A,M2,953554725
M3,41,nominal,fit,A,M3,3651576474
M3,42,nominal,simulate,A,,2646221800
M3,42,nominal,simulate,B,,1841523168
M3,42,nominal,fit,A,choice_only,483944122
M3,42,nominal,fit,A,M1,3905385199
M3,42,nominal,fit,A,M2,1228486179
M3,42,nominal,fit,A,M3,507109824
M3,43,nominal,simulate,A,,1816402183
M3,43,nominal,simulate,B,,3686281305
M3,43,nominal,fit,A,choice_only,876220877
M3,43,nominal,fit,A,M1,1856556699
M3,43,nominal,fit,A,M2,2863776942
M3,43,nominal,fit,A,M3,736280663
M3,44,nominal,simulate,A,,4159657335
M3,44,nominal,simulate,B,,3070109732
M3,44,nominal,fit,A,choice_only,1440105770
M3,44,nominal,fit,A,M1,264688903
M3,44,nominal,fit,A,M2,3124857590
M3,44,nominal,fit,A,M3,3660912105
M3,45,nominal,simulate,A,,2157098844
M3,45,nominal,simulate,B,,2149900627
M3,45,nominal,fit,A,choice_only,2912983970
M3,45,nominal,fit,A,M1,3873847966
M3,45,nominal,fit,A,M2,1424482935
M3,45,nominal,fit,A,M3,2639477053
M3,46,nominal,simulate,A,,883354595
M3,46,nominal,simulate,B,,3958751319
M3,46,nominal,fit,A,choice_only,1446267896
M3,46,nominal,fit,A,M1,654451458
M3,46,nominal,fit,A,M2,1832867720
M3,46,nominal,fit,A,M3,495585955
M3,47,nominal,simulate,A,,615507601
M3,47,nominal,simulate,B,,735545922
M3,47,nominal,fit,A,choice_only,351772295
M3,47,nominal,fit,A,M1,2455635943
M3,47,nominal,fit,A,M2,3640249911
M3,47,nominal,fit,A,M3,1765917870
M3,48,nominal,simulate,A,,1659715178
M3,48,nominal,simulate,B,,1774647207
M3,48,nominal,fit,A,choice_only,2044310546
M3,48,nominal,fit,A,M1,3010104667
M3,48,nominal,fit,A,M2,1223686455
M3,48,nominal,fit,A,M3,1580456410
M3,49,nominal,simulate,A,,1054552083
M3,49,nominal,simulate,B,,1493021492
M3,49,nominal,fit,A,choice_only,657422245
M3,49,nominal,fit,A,M1,1224446236
M3,49,nominal,fit,A,M2,3408730296
M3,49,nominal,fit,A,M3,1187096678
M3,50,nominal,simulate,A,,2502368842
M3,50,nominal,simulate,B,,1866139428
M3,50,nominal,fit,A,choice_only,2066980555
M3,50,nominal,fit,A,M1,1528434228
M3,50,nominal,fit,A,M2,1487110026
M3,50,nominal,fit,A,M3,1784622048
M3,51,nominal,simulate,A,,894304236
M3,51,nominal,simulate,B,,942482313
M3,51,nominal,fit,A,choice_only,1557715362
M3,51,nominal,fit,A,M1,1455047679
M3,51,nominal,fit,A,M2,480252159
M3,51,nominal,fit,A,M3,3703887602
M3,52,nominal,simulate,A,,341747274
M3,52,nominal,simulate,B,,3752240917
M3,52,nominal,fit,A,choice_only,1312280871
M3,52,nominal,fit,A,M1,549083437
M3,52,nominal,fit,A,M2,3274371929
M3,52,nominal,fit,A,M3,1932249225
M3,53,nominal,simulate,A,,992677138
M3,53,nominal,simulate,B,,4236571867
M3,53,nominal,fit,A,choice_only,442635383
M3,53,nominal,fit,A,M1,529699075
M3,53,nominal,fit,A,M2,2326122369
M3,53,nominal,fit,A,M3,3062954816
M3,54,nominal,simulate,A,,3089640203
M3,54,nominal,simulate,B,,2580633463
M3,54,nominal,fit,A,choice_only,3506952095
M3,54,nominal,fit,A,M1,2054528154
M3,54,nominal,fit,A,M2,1994065434
M3,54,nominal,fit,A,M3,1594713024
M3,55,nominal,simulate,A,,1573039256
M3,55,nominal,simulate,B,,1080039769
M3,55,nominal,fit,A,choice_only,1982583120
M3,55,nominal,fit,A,M1,3072964727
M3,55,nominal,fit,A,M2,887953860
M3,55,nominal,fit,A,M3,1923373556
M3,56,nominal,simulate,A,,2371801007
M3,56,nominal,simulate,B,,3824946057
M3,56,nominal,fit,A,choice_only,1163142299
M3,56,nominal,fit,A,M1,3739310637
M3,56,nominal,fit,A,M2,1079217698
M3,56,nominal,fit,A,M3,3288191355
M3,57,nominal,simulate,A,,2245180909
M3,57,nominal,simulate,B,,2823051199
M3,57,nominal,fit,A,choice_only,3800139982
M3,57,nominal,fit,A,M1,1590143563
M3,57,nominal,fit,A,M2,2472363002
M3,57,nominal,fit,A,M3,4064127857
M3,58,nominal,simulate,A,,250646119
M3,58,nominal,simulate,B,,267286501
M3,58,nominal,fit,A,choice_only,260415464
M3,58,nominal,fit,A,M1,2903998871
M3,58,nominal,fit,A,M2,2108908252
M3,58,nominal,fit,A,M3,1125579291
M3,59,nominal,simulate,A,,2430800998
M3,59,nominal,simulate,B,,3701764694
M3,59,nominal,fit,A,choice_only,2293297324
M3,59,nominal,fit,A,M1,232931878
M3,59,nominal,fit,A,M2,4058510290
M3,59,nominal,fit,A,M3,2506288559
M3,60,nominal,simulate,A,,335406546
M3,60,nominal,simulate,B,,3459096912
M3,60,nominal,fit,A,choice_only,3194992038
M3,60,nominal,fit,A,M1,750373383
M3,60,nominal,fit,A,M2,1647443664
M3,60,nominal,fit,A,M3,1139250461
M3,61,nominal,simulate,A,,1409439477
M3,61,nominal,simulate,B,,1648817987
M3,61,nominal,fit,A,choice_only,1303131210
M3,61,nominal,fit,A,M1,291736074
M3,61,nominal,fit,A,M2,1282661513
M3,61,nominal,fit,A,M3,2359142573
M3,62,nominal,simulate,A,,1440947726
M3,62,nominal,simulate,B,,198964663
M3,62,nominal,fit,A,choice_only,2547076648
M3,62,nominal,fit,A,M1,3538891083
M3,62,nominal,fit,A,M2,3315193134
M3,62,nominal,fit,A,M3,1378017310
M3,63,nominal,simulate,A,,1001219515
M3,63,nominal,simulate,B,,2152733239
M3,63,nominal,fit,A,choice_only,3599771312
M3,63,nominal,fit,A,M1,264234574
M3,63,nominal,fit,A,M2,235008354
M3,63,nominal,fit,A,M3,486868356
M3,64,nominal,simulate,A,,876274288
M3,64,nominal,simulate,B,,1163490352
M3,64,nominal,fit,A,choice_only,1473143820
M3,64,nominal,fit,A,M1,1433270890
M3,64,nominal,fit,A,M2,2165864125
M3,64,nominal,fit,A,M3,734287824
M3,65,nominal,simulate,A,,696271117
M3,65,nominal,simulate,B,,3936584594
M3,65,nominal,fit,A,choice_only,2739558852
M3,65,nominal,fit,A,M1,4065103057
M3,65,nominal,fit,A,M2,462867182
M3,65,nominal,fit,A,M3,3404238481
M3,66,nominal,simulate,A,,1472047372
M3,66,nominal,simulate,B,,740372773
M3,66,nominal,fit,A,choice_only,3067066098
M3,66,nominal,fit,A,M1,2596298265
M3,66,nominal,fit,A,M2,3510771451
M3,66,nominal,fit,A,M3,1599420105
M3,67,nominal,simulate,A,,46529118
M3,67,nominal,simulate,B,,2244695527
M3,67,nominal,fit,A,choice_only,1876000568
M3,67,nominal,fit,A,M1,47446458
M3,67,nominal,fit,A,M2,3290235509
M3,67,nominal,fit,A,M3,2982808048
M3,68,nominal,simulate,A,,1854504320
M3,68,nominal,simulate,B,,142652331
M3,68,nominal,fit,A,choice_only,3127066537
M3,68,nominal,fit,A,M1,3165483580
M3,68,nominal,fit,A,M2,23877868
M3,68,nominal,fit,A,M3,3498684656
M3,69,nominal,simulate,A,,2178869228
M3,69,nominal,simulate,B,,2762313451
M3,69,nominal,fit,A,choice_only,2243986608
M3,69,nominal,fit,A,M1,537645676
M3,69,nominal,fit,A,M2,556470771
M3,69,nominal,fit,A,M3,856762145
M3,70,nominal,simulate,A,,4215684757
M3,70,nominal,simulate,B,,641997038
M3,70,nominal,fit,A,choice_only,3610850749
M3,70,nominal,fit,A,M1,4108589746
M3,70,nominal,fit,A,M2,1635600057
M3,70,nominal,fit,A,M3,3779408888
M3,71,nominal,simulate,A,,264026567
M3,71,nominal,simulate,B,,332205250
M3,71,nominal,fit,A,choice_only,2341488914
M3,71,nominal,fit,A,M1,318869465
M3,71,nominal,fit,A,M2,741007036
M3,71,nominal,fit,A,M3,2080287339
M3,72,nominal,simulate,A,,2644019903
M3,72,nominal,simulate,B,,3025692009
M3,72,nominal,fit,A,choice_only,386110429
M3,72,nominal,fit,A,M1,938973546
M3,72,nominal,fit,A,M2,1504536524
M3,72,nominal,fit,A,M3,1740136298
M3,73,nominal,simulate,A,,3447355185
M3,73,nominal,simulate,B,,3562732646
M3,73,nominal,fit,A,choice_only,2047644080
M3,73,nominal,fit,A,M1,3464169009
M3,73,nominal,fit,A,M2,1301056558
M3,73,nominal,fit,A,M3,568865953
M3,74,nominal,simulate,A,,844034118
M3,74,nominal,simulate,B,,2200982375
M3,74,nominal,fit,A,choice_only,2323869666
M3,74,nominal,fit,A,M1,996839765
M3,74,nominal,fit,A,M2,1612595002
M3,74,nominal,fit,A,M3,1311660334
M3,75,nominal,simulate,A,,2706692272
M3,75,nominal,simulate,B,,3967754577
M3,75,nominal,fit,A,choice_only,911494226
M3,75,nominal,fit,A,M1,422129626
M3,75,nominal,fit,A,M2,1257061115
M3,75,nominal,fit,A,M3,3138250799
M3,76,nominal,simulate,A,,3074480115
M3,76,nominal,simulate,B,,326805961
M3,76,nominal,fit,A,choice_only,225855065
M3,76,nominal,fit,A,M1,9327337
M3,76,nominal,fit,A,M2,2839533381
M3,76,nominal,fit,A,M3,2129423653
M3,77,nominal,simulate,A,,893252256
M3,77,nominal,simulate,B,,257307452
M3,77,nominal,fit,A,choice_only,1873339404
M3,77,nominal,fit,A,M1,3698686308
M3,77,nominal,fit,A,M2,1930922086
M3,77,nominal,fit,A,M3,3100730143
M3,78,nominal,simulate,A,,3135261563
M3,78,nominal,simulate,B,,3440961134
M3,78,nominal,fit,A,choice_only,639516230
M3,78,nominal,fit,A,M1,2467633289
M3,78,nominal,fit,A,M2,1357099698
M3,78,nominal,fit,A,M3,1880285314
M3,79,nominal,simulate,A,,398977471
M3,79,nominal,simulate,B,,1732326401
M3,79,nominal,fit,A,choice_only,2360960792
M3,79,nominal,fit,A,M1,2287031321
M3,79,nominal,fit,A,M2,3236876788
M3,79,nominal,fit,A,M3,2952131735
M3,80,nominal,simulate,A,,636770159
M3,80,nominal,simulate,B,,320071294
M3,80,nominal,fit,A,choice_only,8711161
M3,80,nominal,fit,A,M1,427615274
M3,80,nominal,fit,A,M2,1430065281
M3,80,nominal,fit,A,M3,1463734922
M3,81,nominal,simulate,A,,3394816995
M3,81,nominal,simulate,B,,1619175365
M3,81,nominal,fit,A,choice_only,3714332996
M3,81,nominal,fit,A,M1,3489879706
M3,81,nominal,fit,A,M2,441024272
M3,81,nominal,fit,A,M3,2779345354
M3,82,nominal,simulate,A,,2254859788
M3,82,nominal,simulate,B,,4256554879
M3,82,nominal,fit,A,choice_only,1106789882
M3,82,nominal,fit,A,M1,2553861444
M3,82,nominal,fit,A,M2,3105607701
M3,82,nominal,fit,A,M3,1040505978
M3,83,nominal,simulate,A,,4014921529
M3,83,nominal,simulate,B,,579427156
M3,83,nominal,fit,A,choice_only,1691796771
M3,83,nominal,fit,A,M1,3420196119
M3,83,nominal,fit,A,M2,3011829482
M3,83,nominal,fit,A,M3,981740960
M3,84,nominal,simulate,A,,2134289827
M3,84,nominal,simulate,B,,2278378437
M3,84,nominal,fit,A,choice_only,3324509012
M3,84,nominal,fit,A,M1,193679586
M3,84,nominal,fit,A,M2,2943097568
M3,84,nominal,fit,A,M3,2708310294
M3,85,nominal,simulate,A,,423262528
M3,85,nominal,simulate,B,,789309118
M3,85,nominal,fit,A,choice_only,303345852
M3,85,nominal,fit,A,M1,1008426305
M3,85,nominal,fit,A,M2,2186413094
M3,85,nominal,fit,A,M3,1399529035
M3,86,nominal,simulate,A,,2284241398
M3,86,nominal,simulate,B,,3215160502
M3,86,nominal,fit,A,choice_only,266808226
M3,86,nominal,fit,A,M1,2835059410
M3,86,nominal,fit,A,M2,2283358894
M3,86,nominal,fit,A,M3,229319262
M3,87,nominal,simulate,A,,3368062592
M3,87,nominal,simulate,B,,1673032654
M3,87,nominal,fit,A,choice_only,3613475256
M3,87,nominal,fit,A,M1,1508330791
M3,87,nominal,fit,A,M2,1077094766
M3,87,nominal,fit,A,M3,3925635458
M3,88,nominal,simulate,A,,2619450552
M3,88,nominal,simulate,B,,2572528776
M3,88,nominal,fit,A,choice_only,3376084059
M3,88,nominal,fit,A,M1,1310946001
M3,88,nominal,fit,A,M2,2762426375
M3,88,nominal,fit,A,M3,3594387555
M3,89,nominal,simulate,A,,1459452692
M3,89,nominal,simulate,B,,1316156830
M3,89,nominal,fit,A,choice_only,1790925720
M3,89,nominal,fit,A,M1,3963921357
M3,89,nominal,fit,A,M2,1920325307
M3,89,nominal,fit,A,M3,1627589728
M3,90,nominal,simulate,A,,2205031712
M3,90,nominal,simulate,B,,1660506829
M3,90,nominal,fit,A,choice_only,976058649
M3,90,nominal,fit,A,M1,3349283207
M3,90,nominal,fit,A,M2,1116302549
M3,90,nominal,fit,A,M3,4168199121
M3,91,nominal,simulate,A,,3885821163
M3,91,nominal,simulate,B,,518668103
M3,91,nominal,fit,A,choice_only,4133624998
M3,91,nominal,fit,A,M1,1310350610
M3,91,nominal,fit,A,M2,890988491
M3,91,nominal,fit,A,M3,4161886161
M3,92,nominal,simulate,A,,787745113
M3,92,nominal,simulate,B,,1552449313
M3,92,nominal,fit,A,choice_only,2227221790
M3,92,nominal,fit,A,M1,116860891
M3,92,nominal,fit,A,M2,3710323124
M3,92,nominal,fit,A,M3,683475708
M3,93,nominal,simulate,A,,978429974
M3,93,nominal,simulate,B,,3156915346
M3,93,nominal,fit,A,choice_only,3363839383
M3,93,nominal,fit,A,M1,2178465986
M3,93,nominal,fit,A,M2,2541228434
M3,93,nominal,fit,A,M3,468671380
M3,94,nominal,simulate,A,,3928167944
M3,94,nominal,simulate,B,,4186490549
M3,94,nominal,fit,A,choice_only,4217625627
M3,94,nominal,fit,A,M1,1751859188
M3,94,nominal,fit,A,M2,410246076
M3,94,nominal,fit,A,M3,100222485
M3,95,nominal,simulate,A,,1364770536
M3,95,nominal,simulate,B,,4273115652
M3,95,nominal,fit,A,choice_only,777860126
M3,95,nominal,fit,A,M1,1865173252
M3,95,nominal,fit,A,M2,1238019395
M3,95,nominal,fit,A,M3,2441421974
M3,96,nominal,simulate,A,,864565287
M3,96,nominal,simulate,B,,3705252505
M3,96,nominal,fit,A,choice_only,2732966836
M3,96,nominal,fit,A,M1,1026275715
M3,96,nominal,fit,A,M2,1088014567
M3,96,nominal,fit,A,M3,3728674836
M3,97,nominal,simulate,A,,1114820682
M3,97,nominal,simulate,B,,3405519501
M3,97,nominal,fit,A,choice_only,1403702064
M3,97,nominal,fit,A,M1,1804452181
M3,97,nominal,fit,A,M2,2048892568
M3,97,nominal,fit,A,M3,764653806
M3,98,nominal,simulate,A,,646036374
M3,98,nominal,simulate,B,,3885160105
M3,98,nominal,fit,A,choice_only,832533547
M3,98,nominal,fit,A,M1,28399314
M3,98,nominal,fit,A,M2,1266218100
M3,98,nominal,fit,A,M3,1907642789
M3,99,nominal,simulate,A,,3126645400
M3,99,nominal,simulate,B,,1604401043
M3,99,nominal,fit,A,choice_only,1813646465
M3,99,nominal,fit,A,M1,489884659
M3,99,nominal,fit,A,M2,1214626922
M3,99,nominal,fit,A,M3,408789691
M3,100,nominal,simulate,A,,1522836945
M3,100,nominal,simulate,B,,2599465429
M3,100,nominal,fit,A,choice_only,707356193
M3,100,nominal,fit,A,M1,1103514617
M3,100,nominal,fit,A,M2,397907000
M3,100,nominal,fit,A,M3,1119566288
M3,101,nominal,simulate,A,,4271306147
M3,101,nominal,simulate,B,,4041488374
M3,101,nominal,fit,A,choice_only,1692976456
M3,101,nominal,fit,A,M1,560566363
M3,101,nominal,fit,A,M2,34257017
M3,101,nominal,fit,A,M3,107988152
M3,102,nominal,simulate,A,,3648941629
M3,102,nominal,simulate,B,,772532204
M3,102,nominal,fit,A,choice_only,98842722
M3,102,nominal,fit,A,M1,2530389288
M3,102,nominal,fit,A,M2,2898177122
M3,102,nominal,fit,A,M3,2662926522
M3,103,nominal,simulate,A,,43100364
M3,103,nominal,simulate,B,,3105385303
M3,103,nominal,fit,A,choice_only,1689853909
M3,103,nominal,fit,A,M1,1217720615
M3,103,nominal,fit,A,M2,3501013201
M3,103,nominal,fit,A,M3,3845179930
M3,104,nominal,simulate,A,,2102048443
M3,104,nominal,simulate,B,,242223613
M3,104,nominal,fit,A,choice_only,965706497
M3,104,nominal,fit,A,M1,3856258906
M3,104,nominal,fit,A,M2,2604675670
M3,104,nominal,fit,A,M3,3388640765
M3,105,nominal,simulate,A,,2215701647
M3,105,nominal,simulate,B,,892989049
M3,105,nominal,fit,A,choice_only,2759399494
M3,105,nominal,fit,A,M1,2079047886
M3,105,nominal,fit,A,M2,4057589539
M3,105,nominal,fit,A,M3,688269123
M3,106,nominal,simulate,A,,862321917
M3,106,nominal,simulate,B,,3979506387
M3,106,nominal,fit,A,choice_only,3937108258
M3,106,nominal,fit,A,M1,2964187139
M3,106,nominal,fit,A,M2,3573842472
M3,106,nominal,fit,A,M3,2571571114
M3,107,nominal,simulate,A,,1325747900
M3,107,nominal,simulate,B,,3198885527
M3,107,nominal,fit,A,choice_only,386501976
M3,107,nominal,fit,A,M1,2717493917
M3,107,nominal,fit,A,M2,2971258080
M3,107,nominal,fit,A,M3,2922516118
M3,108,nominal,simulate,A,,3691624527
M3,108,nominal,simulate,B,,2534574832
M3,108,nominal,fit,A,choice_only,3281577196
M3,108,nominal,fit,A,M1,1251776494
M3,108,nominal,fit,A,M2,2905488935
M3,108,nominal,fit,A,M3,637373318
M3,109,nominal,simulate,A,,2644780807
M3,109,nominal,simulate,B,,1610325900
M3,109,nominal,fit,A,choice_only,1189498757
M3,109,nominal,fit,A,M1,3333681442
M3,109,nominal,fit,A,M2,268175691
M3,109,nominal,fit,A,M3,3267762264
M3,110,nominal,simulate,A,,1143093654
M3,110,nominal,simulate,B,,603415982
M3,110,nominal,fit,A,choice_only,1399993666
M3,110,nominal,fit,A,M1,735746813
M3,110,nominal,fit,A,M2,4245108905
M3,110,nominal,fit,A,M3,3710240076
M3,111,nominal,simulate,A,,4270620795
M3,111,nominal,simulate,B,,2353266695
M3,111,nominal,fit,A,choice_only,3346315424
M3,111,nominal,fit,A,M1,511138514
M3,111,nominal,fit,A,M2,2490799447
M3,111,nominal,fit,A,M3,2968445984
M3,112,nominal,simulate,A,,254333881
M3,112,nominal,simulate,B,,2076444964
M3,112,nominal,fit,A,choice_only,1757385563
M3,112,nominal,fit,A,M1,2819207764
M3,112,nominal,fit,A,M2,395884219
M3,112,nominal,fit,A,M3,3668242613
M3,113,nominal,simulate,A,,257138356
M3,113,nominal,simulate,B,,3152822714
M3,113,nominal,fit,A,choice_only,1918506279
M3,113,nominal,fit,A,M1,97813611
M3,113,nominal,fit,A,M2,13698434
M3,113,nominal,fit,A,M3,1553847856
M3,114,nominal,simulate,A,,2733291947
M3,114,nominal,simulate,B,,3142963391
M3,114,nominal,fit,A,choice_only,2855261511
M3,114,nominal,fit,A,M1,2455895494
M3,114,nominal,fit,A,M2,1946628315
M3,114,nominal,fit,A,M3,20616527
M3,115,nominal,simulate,A,,2363343633
M3,115,nominal,simulate,B,,3492502880
M3,115,nominal,fit,A,choice_only,2607011079
M3,115,nominal,fit,A,M1,1761915216
M3,115,nominal,fit,A,M2,1949683724
M3,115,nominal,fit,A,M3,3436165776
M3,116,nominal,simulate,A,,769799748
M3,116,nominal,simulate,B,,4116421192
M3,116,nominal,fit,A,choice_only,3645211442
M3,116,nominal,fit,A,M1,3173801225
M3,116,nominal,fit,A,M2,82105326
M3,116,nominal,fit,A,M3,2502686799
M3,117,nominal,simulate,A,,2817868260
M3,117,nominal,simulate,B,,3408011951
M3,117,nominal,fit,A,choice_only,2128234625
M3,117,nominal,fit,A,M1,2132167840
M3,117,nominal,fit,A,M2,1542265284
M3,117,nominal,fit,A,M3,4133559755
M3,118,nominal,simulate,A,,1555784160
M3,118,nominal,simulate,B,,2103289720
M3,118,nominal,fit,A,choice_only,3394562929
M3,118,nominal,fit,A,M1,2146439040
M3,118,nominal,fit,A,M2,2483666183
M3,118,nominal,fit,A,M3,21835626
M3,119,nominal,simulate,A,,3218790298
M3,119,nominal,simulate,B,,2786095213
M3,119,nominal,fit,A,choice_only,2327411536
M3,119,nominal,fit,A,M1,2840809392
M3,119,nominal,fit,A,M2,51954191
M3,119,nominal,fit,A,M3,2320589857
M3,120,nominal,simulate,A,,4258939686
M3,120,nominal,simulate,B,,2369469904
M3,120,nominal,fit,A,choice_only,2073787848
M3,120,nominal,fit,A,M1,3652144572
M3,120,nominal,fit,A,M2,2614348072
M3,120,nominal,fit,A,M3,1701194781
M3,121,nominal,simulate,A,,3021808012
M3,121,nominal,simulate,B,,3356421533
M3,121,nominal,fit,A,choice_only,3899184485
M3,121,nominal,fit,A,M1,4053732392
M3,121,nominal,fit,A,M2,161554178
M3,121,nominal,fit,A,M3,947433806
M3,122,nominal,simulate,A,,4192733269
M3,122,nominal,simulate,B,,473024878
M3,122,nominal,fit,A,choice_only,264939333
M3,122,nominal,fit,A,M1,2603378495
M3,122,nominal,fit,A,M2,1471986825
M3,122,nominal,fit,A,M3,4284105046
M3,123,nominal,simulate,A,,2351469379
M3,123,nominal,simulate,B,,2707283790
M3,123,nominal,fit,A,choice_only,2266977903
M3,123,nominal,fit,A,M1,1840780466
M3,123,nominal,fit,A,M2,395463426
M3,123,nominal,fit,A,M3,1764043093
M3,124,nominal,simulate,A,,1340567562
M3,124,nominal,simulate,B,,1381613094
M3,124,nominal,fit,A,choice_only,944051096
M3,124,nominal,fit,A,M1,3438041918
M3,124,nominal,fit,A,M2,2493269365
M3,124,nominal,fit,A,M3,824892236
M3,125,nominal,simulate,A,,1269156392
M3,125,nominal,simulate,B,,1686289277
M3,125,nominal,fit,A,choice_only,969184563
M3,125,nominal,fit,A,M1,2099979932
M3,125,nominal,fit,A,M2,1585441042
M3,125,nominal,fit,A,M3,4002954328
M3,126,nominal,simulate,A,,2924376424
M3,126,nominal,simulate,B,,890178950
M3,126,nominal,fit,A,choice_only,3841661013
M3,126,nominal,fit,A,M1,2408243565
M3,126,nominal,fit,A,M2,2112697812
M3,126,nominal,fit,A,M3,1965161388
M3,127,nominal,simulate,A,,1801789767
M3,127,nominal,simulate,B,,1910125537
M3,127,nominal,fit,A,choice_only,3915510283
M3,127,nominal,fit,A,M1,2086211534
M3,127,nominal,fit,A,M2,2692241411
M3,127,nominal,fit,A,M3,3909436358
M3,128,nominal,simulate,A,,4200010802
M3,128,nominal,simulate,B,,3834308716
M3,128,nominal,fit,A,choice_only,812263218
M3,128,nominal,fit,A,M1,3389352206
M3,128,nominal,fit,A,M2,3731644121
M3,128,nominal,fit,A,M3,3040215290
M3,129,nominal,simulate,A,,401214586
M3,129,nominal,simulate,B,,1608791073
M3,129,nominal,fit,A,choice_only,512231768
M3,129,nominal,fit,A,M1,1505597225
M3,129,nominal,fit,A,M2,607496253
M3,129,nominal,fit,A,M3,2327273333
M3,130,nominal,simulate,A,,3383176567
M3,130,nominal,simulate,B,,4172716762
M3,130,nominal,fit,A,choice_only,2317131095
M3,130,nominal,fit,A,M1,53647413
M3,130,nominal,fit,A,M2,628331143
M3,130,nominal,fit,A,M3,2008138682
M3,131,nominal,simulate,A,,2601850979
M3,131,nominal,simulate,B,,3980411481
M3,131,nominal,fit,A,choice_only,1177815920
M3,131,nominal,fit,A,M1,2079485706
M3,131,nominal,fit,A,M2,1639888059
M3,131,nominal,fit,A,M3,3025543739
M3,132,nominal,simulate,A,,1016305258
M3,132,nominal,simulate,B,,2360837459
M3,132,nominal,fit,A,choice_only,126384517
M3,132,nominal,fit,A,M1,831939644
M3,132,nominal,fit,A,M2,2611423082
M3,132,nominal,fit,A,M3,2288620688
M3,133,nominal,simulate,A,,2870590315
M3,133,nominal,simulate,B,,2357179449
M3,133,nominal,fit,A,choice_only,1816833699
M3,133,nominal,fit,A,M1,716551687
M3,133,nominal,fit,A,M2,2902917205
M3,133,nominal,fit,A,M3,903838032
M3,134,nominal,simulate,A,,2132940745
M3,134,nominal,simulate,B,,3032448166
M3,134,nominal,fit,A,choice_only,1282081200
M3,134,nominal,fit,A,M1,2164479473
M3,134,nominal,fit,A,M2,4027058653
M3,134,nominal,fit,A,M3,2082964307
M3,135,nominal,simulate,A,,4276278627
M3,135,nominal,simulate,B,,598764371
M3,135,nominal,fit,A,choice_only,3223268303
M3,135,nominal,fit,A,M1,183698297
M3,135,nominal,fit,A,M2,744129716
M3,135,nominal,fit,A,M3,569047668
M3,136,nominal,simulate,A,,3468401730
M3,136,nominal,simulate,B,,3949219078
M3,136,nominal,fit,A,choice_only,2640943818
M3,136,nominal,fit,A,M1,2462779356
M3,136,nominal,fit,A,M2,228361691
M3,136,nominal,fit,A,M3,714327995
M3,137,nominal,simulate,A,,1440861331
M3,137,nominal,simulate,B,,3854573491
M3,137,nominal,fit,A,choice_only,54377642
M3,137,nominal,fit,A,M1,2496560451
M3,137,nominal,fit,A,M2,2654837994
M3,137,nominal,fit,A,M3,1956451494
M3,138,nominal,simulate,A,,1476451790
M3,138,nominal,simulate,B,,2421527475
M3,138,nominal,fit,A,choice_only,1766910979
M3,138,nominal,fit,A,M1,1553891396
M3,138,nominal,fit,A,M2,1058723295
M3,138,nominal,fit,A,M3,2784264299
M3,139,nominal,simulate,A,,1349219594
M3,139,nominal,simulate,B,,3219264512
M3,139,nominal,fit,A,choice_only,2051147725
M3,139,nominal,fit,A,M1,645387856
M3,139,nominal,fit,A,M2,2697227866
M3,139,nominal,fit,A,M3,2007143524
M3,140,nominal,simulate,A,,2037815951
M3,140,nominal,simulate,B,,672103191
M3,140,nominal,fit,A,choice_only,4205842950
M3,140,nominal,fit,A,M1,3675323886
M3,140,nominal,fit,A,M2,3789108697
M3,140,nominal,fit,A,M3,2331277951
M3,141,nominal,simulate,A,,1146547806
M3,141,nominal,simulate,B,,3909211769
M3,141,nominal,fit,A,choice_only,3981159469
M3,141,nominal,fit,A,M1,4225098985
M3,141,nominal,fit,A,M2,2036472062
M3,141,nominal,fit,A,M3,3311901041
M3,142,nominal,simulate,A,,1516266257
M3,142,nominal,simulate,B,,2397153067
M3,142,nominal,fit,A,choice_only,1833037760
M3,142,nominal,fit,A,M1,2985456075
M3,142,nominal,fit,A,M2,3297828638
M3,142,nominal,fit,A,M3,2466561581
M3,143,nominal,simulate,A,,317929721
M3,143,nominal,simulate,B,,2384407682
M3,143,nominal,fit,A,choice_only,2201402608
M3,143,nominal,fit,A,M1,263655902
M3,143,nominal,fit,A,M2,411864444
M3,143,nominal,fit,A,M3,3001980239
M3,144,nominal,simulate,A,,3331265675
M3,144,nominal,simulate,B,,1482489979
M3,144,nominal,fit,A,choice_only,341097642
M3,144,nominal,fit,A,M1,2740699047
M3,144,nominal,fit,A,M2,2218078415
M3,144,nominal,fit,A,M3,4127888730
M3,145,nominal,simulate,A,,515801510
M3,145,nominal,simulate,B,,2197975420
M3,145,nominal,fit,A,choice_only,3754304190
M3,145,nominal,fit,A,M1,199042215
M3,145,nominal,fit,A,M2,3773074154
M3,145,nominal,fit,A,M3,2215550419
M3,146,nominal,simulate,A,,1172014030
